2018-04-17 09:06:22	59d86b3f2f7a103e68f4006ed1bf12ff:4imp0XN1Ol16x0CrVq0QnFJJiZcatY59	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.0.192
2018-04-17 20:22:45	dd761c8bc5deb4e5cc00b34943c6a99e:NRDcJp8DB5fIEigrZNiTJNoFm6gmPQpk	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-17 20:24:57	748fa65f6f47d051934a703511e353de:gCYsk3XjC96cMqMcgL7cN9dyRdHWzmv0	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	101.13.25.182
2018-04-17 20:32:51	8e38c270af73ac76d35cd9ceeed6f2f5:2FYPJf03GGydR2W0xEerKAa6dJz1pEBo	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.251.61.212
2018-04-17 21:05:58	d758cdbd719b12eee7b5b9873df158f4:m50iOSL9RTFoSqtO9s7VHc13YjwfcMGT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	180.176.113.201
2018-04-17 22:01:20	66aca8fe91ba4ef602f63e7fa9c7cce8:UQCvdzIz0s210dfRGm9S5ovw79ixXoLu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.36.10.218
2018-04-17 22:08:09	1fa56b68174390c92039fdbdff5e5e51:Sa7r5mZzO0LHCZoYa38WZW15cwZT2tjF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.36.10.218
2018-04-17 22:54:43	dcdc8cb12de0ea36fc03931eba58f713:NSHr5SIAN9FGSeGagZPQgysJCM1UVAzB	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	1.200.205.66
2018-04-17 23:05:46	c587b42acd7fe1fe393bd0b03bdbc525:DOeMhSDm73OFM7WIwCpFnWDxYvB5qINH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.224.143.48
2018-04-17 23:06:29	8990324a354bda23cf612da403941af2:27MkjkYqUlxPqHyYRPVLih8fGIYXoaUn	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	110.50.156.61
2018-04-17 23:18:42	2ef614e3e6f029161b7f26182e3056f9:KbyTh88vBAC1x5iG2bYDC8BwAbySDm1l	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	39.10.34.55
2018-04-17 23:58:15	356328de82f8eb744de5397a6992debc:vjCGsnm077HVqWenYzwZOo5ZP5tW6Kuv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	114.24.77.180
